browser,url,branch,user_name,Actor,form_name,id,cif,process_name,step,start_time,end_time,duration
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,342067588,1949412,"Add new",1,1610951783,1611030296,78513
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,625140948,3465207,"Accept to Proceed",4,1611041112,1611045937,4825
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,625140948,3465207,"Save successfully",5,1611045937,1611046157,220
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,625140948,3465207,OK,6,1611046157,1611046367,210
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,625140948,3465207,"Print the_TK",7,1611046367,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,"Add new",1,1611109401,1611238464,129063
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,Save,2,1611238464,1611242824,4360
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,Check,3,1611242824,1611244661,1837
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,"Accept to Proceed",4,1611244661,1611249384,4723
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,"Save successfully",5,1611249384,1611250773,1389
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,OK,6,1611250773,1611252207,1434
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,140103241,6186341,"Print the_TK",7,1611252207,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,"Add new",1,1610960532,1611074758,114226
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,Save,2,1611074758,1611079271,4513
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,Check,3,1611079271,1611080637,1366
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,"Accept to Proceed",4,1611080637,1611084136,3499
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,"Save successfully",5,1611084136,1611085006,870
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,OK,6,1611085006,1611088218,3212
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,508862403,9273864,"Print the_chu_ky",7,1611088218,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,"Add new",1,1611122649,1611261132,138483
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,Save,2,1611261132,1611265875,4743
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,Check,3,1611265875,1611267218,1343
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,"Accept to Proceed",4,1611267218,1611269035,1817
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,"Save successfully",5,1611269035,1611269112,77
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,OK,6,1611269112,1611271435,2323
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,908531808,4400366,"Print the_TK",7,1611271435,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,"Add new",1,1611309356,1611432564,123208
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,Save,2,1611432564,1611435039,2475
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,Check,3,1611435039,1611436771,1732
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,"Accept to Proceed",4,1611436771,1611441197,4426
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,"Save successfully",5,1611441197,1611442024,827
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,OK,6,1611442024,1611445341,3317
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,357875080,5474904,"Print form_TK_TV",7,1611445341,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,"Add new",1,1610942253,1611033019,90766
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,Save,2,1611033019,1611034732,1713
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,Check,3,1611034732,1611035453,721
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,"Accept to Proceed",4,1611035453,1611036283,830
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,"Save successfully",5,1611036283,1611036458,175
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,OK,6,1611036458,1611037897,1439
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,164965167,2634778,"Print form_TK_TV",7,1611037897,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,"Add new",1,1611114859,1611179677,64818
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,Save,2,1611179677,1611181220,1543
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,Check,3,1611181220,1611182677,1457
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,"Accept to Proceed",4,1611182677,1611185079,2402
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,"Save successfully",5,1611185079,1611186328,1249
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,OK,6,1611186328,1611188124,1796
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,253997929,7989041,"Print the_chu_ky",7,1611188124,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,"Add new",1,1611291424,1611362371,70947
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,Save,2,1611362371,1611364736,2365
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,Check,3,1611364736,1611366649,1913
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,"Accept to Proceed",4,1611366649,1611367796,1147
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,"Save successfully",5,1611367796,1611369332,1536
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,OK,6,1611369332,1611371056,1724
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,771711662,7850335,"Print form_TK_TV",7,1611371056,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,"Add new",1,1611135129,1611188488,53359
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,Save,2,1611188488,1611192237,3749
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,Check,3,1611192237,1611193098,861
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,"Accept to Proceed",4,1611193098,1611194599,1501
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,"Save successfully",5,1611194599,1611196319,1720
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,OK,6,1611196319,1611196351,32
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,715216637,1386999,"Print the_chu_ky",7,1611196351,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,"Add new",1,1611117678,1611201594,83916
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,Save,2,1611201594,1611204901,3307
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,Check,3,1611204901,1611205564,663
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,"Accept to Proceed",4,1611205564,1611208559,2995
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,"Save successfully",5,1611208559,1611208884,325
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,OK,6,1611208884,1611212978,4094
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,383556807,5040745,"Print the_TK",7,1611212978,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,"Add new",1,1610933032,1611028462,95430
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,Save,2,1611028462,1611029355,893
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,Check,3,1611029355,1611030681,1326
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,"Accept to Proceed",4,1611030681,1611032495,1814
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,"Save successfully",5,1611032495,1611033862,1367
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,OK,6,1611033862,1611035498,1636
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,205815704,4430835,"Print the_chu_ky",7,1611035498,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,"Add new",1,1611031881,1611096942,65061
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,Save,2,1611096942,1611097644,702
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,Check,3,1611097644,1611097829,185
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,"Accept to Proceed",4,1611097829,1611102209,4380
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,"Save successfully",5,1611102209,1611103940,1731
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,OK,6,1611103940,1611105269,1329
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,255549657,9138396,"Print the_chu_ky",7,1611105269,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,"Add new",1,1611283065,1611367085,84020
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,Save,2,1611367085,1611370102,3017
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,Check,3,1611370102,1611371295,1193
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,"Accept to Proceed",4,1611371295,1611374817,3522
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,"Save successfully",5,1611374817,1611375974,1157
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,OK,6,1611375974,1611377979,2005
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,950281590,4127550,"Print the_TK",7,1611377979,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,"Add new",1,1611045450,1611172649,127199
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,Save,2,1611172649,1611177148,4499
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,Check,3,1611177148,1611178056,908
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,"Accept to Proceed",4,1611178056,1611180789,2733
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,"Save successfully",5,1611180789,1611181275,486
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,OK,6,1611181275,1611184224,2949
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST02,Maker,STDCIF1,313839203,2142263,"Print form_TK_TV",7,1611184224,N/A,0
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,"Add new",1,1610958093,1611026228,68135
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,Save,2,1611026228,1611028854,2626
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,Check,3,1611028854,1611029607,753
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,"Accept to Proceed",4,1611029607,1611034091,4484
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,"Save successfully",5,1611034091,1611035434,1343
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,OK,6,1611035434,1611040025,4591
"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0",http://10.1.28.156:7003/FCJNeoWeb/SMSStartLogServlet,'065,TEST01,Maker,STDCIF1,729354700,2544038,"Print the_chu_ky",7,1611040025,N/A,0
